external_gene_id,Module.name,kME.CD1.turquoise,kME.CD2.blue,kME.CD3.brown,kME.CD4.yellow,kME.CD5.green,kME.CD6.red,kME.CD7.black,kME.CD8.pink,kME.CD9.magenta,kME.CD10.purple,kME.CD11.greenyellow,kME.CD12.tan,kME.CD13.salmon
TMEM259,CD9,"0,441701749","-0,139082441","0,146939699","0,013000288","-0,130440913","0,159842538","-0,176498211","0,422070088","0,617789797","0,211143462","0,019917024","0,007833315","0,028600317"
WRB,CD7,"-0,242938116","-0,371746803","0,233304347","-0,034531463","0,579248905","-0,455925089","0,676595694","-0,560455974","-0,416423198","0,238363028","-0,020535885","-0,222353327","0,185319487"
TMEM30B,CD6,"-0,128367141","0,322892066","-0,115148272","0,113025499","-0,26998119","0,443022531","-0,254288171","0,270307113","-0,030661704","-0,259564937","0,026068786","0,270065368","-0,225506687"
DEXI,CD0,"0,288379451","-0,250324083","-0,089196076","-0,078375333","0,311451997","-0,165409085","0,147033816","-0,012244668","0,092013543","0,351194907","-0,130989923","-0,006652897","0,403943119"
RP11-69E11.4,CD2,"-0,069608529","0,401488847","-0,073631223","0,036334364","-0,329638399","0,356083896","-0,327758398","0,26227707","0,071452323","-0,234880683","-0,010757931","0,04913712","-0,254515664"
NOP10,CD0,"0,25974729","-0,311858632","-0,029928611","-0,174199172","0,382276155","-0,091165949","0,198011211","0,015740167","0,093040041","0,480733734","0,041477175","-0,037019136","0,276126525"
KCNIP1,CD0,"0,189241306","-0,192973234","-0,128513737","0,114637744","0,197862609","-0,142018882","0,055520816","-0,001898489","-0,00942326","0,274795769","0,076022556","-0,060643717","0,135307765"
TDRKH,CD0,"0,312707512","-0,211003446","-0,063556581","-0,27298163","0,395243178","-0,248887107","0,158189121","-0,061636845","-0,028565386","0,449655941","-0,211368056","-0,024996325","0,40845351"
CREB3L2,CD3,"-0,349003991","-0,113715071","0,637510766","0,377395268","-0,299983042","-0,100848585","0,164719303","-0,143835758","0,184136306","-0,333599521","0,396700474","0,163796976","-0,471813237"
RAD51B,CD0,"-0,266661687","0,341830593","0,137978797","0,018939376","-0,234213977","0,052739997","-0,092456273","-0,071093608","-0,098587149","-0,239413102","0,109267649","-0,024820998","-0,283681891"
CRYGB,CD0,"0,012042539","0,312042287","-0,11955452","0,03132618","-0,232276887","0,43129785","-0,289015166","0,295779306","0,049965541","-0,126113829","-0,024229117","0,089206381","-0,131570883"
LDOC1,CD1,"0,55013455","-0,217405207","-0,157933813","-0,385824957","0,347946231","-0,157009077","-0,002341519","0,132687873","0,24423095","0,553039542","-0,185529531","-0,214466886","0,471466263"
EXT1,CD0,"0,347549328","-0,273733296","-0,139139511","-0,100014234","0,174058275","-0,084887872","0,016601658","0,080180489","0,165908488","0,30012151","-0,122002639","-0,017012455","0,291098442"
SHMT2,CD0,"0,130604358","0,033815113","-0,016651445","0,102751286","-0,1692963","0,124677787","-0,120692694","0,224683242","0,291186703","-0,031851459","0,200381041","0,120625954","-0,033359064"
ATP6AP2,CD5,"0,166880188","-0,354365717","-0,06395533","-0,368170114","0,745033794","-0,482501321","0,537489456","-0,435965094","-0,307722486","0,532591825","-0,190191201","-0,259388986","0,593002249"
FAM153B,CD0,"0,233627919","-0,015216069","-0,289773446","0,022811552","-0,004031057","-0,016837105","-0,105007506","0,165012856","0,163566554","-0,040851919","-0,155109569","0,105169504","0,188539804"
BACE2,CD0,"-0,14439601","0,120318712","0,072524799","0,16278593","-0,173811144","0,053497678","-0,03879344","-0,002919975","0,03858323","-0,194270021","0,131432813","0,150832262","-0,191825245"
SYNM,CD0,"0,001556725","-0,2266296","0,201676715","0,204336509","0,112155672","-0,14312907","0,285395696","-0,108746099","0,124501522","0,030874757","-0,012451165","0,057682744","0,046225009"
KCNA4,CD0,"0,260243563","-0,07058093","-0,324871183","-0,285416066","0,286890477","-0,099745188","-0,003050712","-0,002931981","-0,084875797","0,302819702","-0,16193766","-0,087131985","0,36277208"
GABRG3,CD0,"0,126123568","-0,055337791","-0,228256735","-0,247224422","0,227165165","-0,11338557","0,002876974","-0,062953156","-0,200260665","0,175125004","-0,118022257","-0,006777327","0,266877317"
C22orf26,CD2,"-0,009107574","0,5123834","-0,177337057","-0,109261439","-0,245832922","0,405722213","-0,357514726","0,285496515","-0,029864087","-0,146430196","-0,033434318","0,074144915","-0,155125203"
AP1S2,CD0,"-0,139635911","-0,233550565","-0,013119587","-0,178215055","0,475841901","-0,178990896","0,379550194","-0,321685206","-0,436719659","0,264741978","-0,00483282","0,097013893","0,256417411"
C8orf33,CD0,"0,268130577","-0,319528708","0,045917704","-0,025470985","0,359458473","-0,169175417","0,235014372","-0,028826296","0,068283561","0,425230128","-0,064526731","-0,045426258","0,261759435"
KCNJ14,CD0,"-0,001034594","0,388686722","-0,140635719","0,045084168","-0,224025532","0,242759586","-0,271683057","0,192388221","0,008429802","-0,159343319","-0,080317902","0,045258275","-0,130691224"
C1S,CD0,"0,003992121","-0,130848225","0,033972662","0,311976942","-0,079807458","-0,019918392","0,037230314","0,035001732","0,210845295","-0,057311828","0,365333458","0,394326292","-0,106025886"
LIPF,CD0,"-0,094247441","0,366681122","-0,180493645","-0,016690777","-0,264460945","0,211390208","-0,300462218","0,114580421","-0,07661135","-0,227575799","-0,008619927","0,08733912","-0,141294685"
CLN8,CD3,"-0,192397523","-0,210748583","0,629250137","0,134820127","0,009873553","-0,273459159","0,340478707","-0,244684813","0,100554397","-0,036180838","0,094086126","-0,241498257","-0,198845658"
PLCXD1,CD0,"0,052555516","-0,011952663","0,097167822","-0,068335945","0,053702257","-0,088438443","0,063452529","-0,0018918","0,073201424","0,044063413","-0,002371635","-0,002138131","0,051745783"
NXPH4,CD2,"0,04042211","0,455376951","-0,152711107","-0,072341877","-0,248700174","0,386279842","-0,360451038","0,339354516","0,036267271","-0,118058749","-0,05168787","0,0890496","-0,168916226"
CACNB4,CD0,"0,198549998","-0,104424052","-0,262420731","-0,380791961","0,364354912","-0,055119744","0,038614532","-0,058851197","-0,229373607","0,372392136","-0,127937876","-0,052601481","0,410391443"
NPLOC4,CD1,"0,595591319","-0,057068466","-0,092075927","-0,280392684","0,08490014","-0,024154907","-0,166244939","0,302499683","0,445615743","0,439521016","-0,062655942","-0,141080047","0,331398779"
TSHZ2,CD0,"0,360606551","-0,022485856","-0,237450007","-0,087975649","0,029854139","0,070807501","-0,157986951","0,261481744","0,221865264","0,167144644","-0,111861912","-0,090142764","0,200214063"
EXOC7,CD1,"0,653061678","-0,176011617","-0,140833459","-0,15107376","0,052351774","0,082999177","-0,182928319","0,430593882","0,571008572","0,379438704","-0,093931659","-0,049270529","0,338337739"
NCF1B,CD0,"-0,0282674","0,120928637","0,038255994","0,025159475","-0,10411596","0,198364036","-0,091281746","0,110565163","0,065869552","-0,021330818","0,295452752","0,067229943","-0,097366177"
BGN,CD12,"-0,084429087","0,188721842","0,104666497","0,269678907","-0,417278564","0,400358486","-0,249895614","0,331293295","0,269036764","-0,299975353","0,264264366","0,582238913","-0,359177928"
CEP97,CD3,"-0,307112495","-0,193446416","0,402575429","-0,020355956","0,212420537","-0,491749499","0,492166112","-0,521795759","-0,235721248","-0,059297326","0,061490957","-0,214204285","-0,011238836"
FES,CD0,"0,071644949","0,382963448","-0,169696601","-0,041950075","-0,218047778","0,368559357","-0,335419242","0,326886733","0,117462847","-0,079997052","0,08895982","0,252797524","-0,055211463"
GLRX5,CD0,"0,290051784","-0,126539947","-0,243362346","-0,274995046","0,417559287","0,089680215","0,091062392","0,111658725","-0,049891222","0,482019796","-0,061521265","0,088346303","0,36798114"
CAV3,CD2,"-0,208492858","0,576792238","-0,139590717","-0,041808862","-0,305974544","0,363438981","-0,332923832","0,14389257","-0,145076838","-0,265038281","0,046993667","0,097069458","-0,269529725"
MXRA7,CD0,"0,172695049","-0,105826604","-0,105972012","0,077610711","0,086920535","0,007832642","-5,52E-05","0,101847502","0,084540082","0,122545841","-0,17283141","0,086580209","0,136971071"
LIMK2,CD4,"-0,298126213","0,201756018","0,155549216","0,435187566","-0,349599767","0,05728165","-0,076166283","-0,016658177","0,048202829","-0,399913096","0,251529899","0,02125878","-0,415777481"
MFSD5,CD1,"0,398954158","-0,31589696","0,199884019","-0,078644022","0,254132239","-0,235048877","0,18475587","0,024728835","0,339138077","0,459093302","0,007764361","-0,12775151","0,294854924"
ADI1,CD4,"-0,307050804","-0,178398543","0,313575056","0,632153446","-0,213174676","-0,045224699","0,168019997","-0,101894103","0,076171043","-0,305734663","0,147851275","0,103072407","-0,374502179"
SATB1,CD1,"0,462158803","-0,149463402","-0,406101005","-0,279416507","0,229637789","0,045959877","-0,123690585","0,201194564","0,058624748","0,292505956","-0,307371705","-0,145165884","0,524180817"
HIST1H3I,CD0,"-0,134018246","0,290627937","-0,038634767","0,175860305","-0,343854757","0,342829639","-0,270099684","0,213276597","0,05016746","-0,265056764","0,099503467","0,152481413","-0,29280279"
NXPH3,CD0,"0,168777048","0,275434605","-0,105191102","-0,080610362","-0,127679143","0,284441299","-0,304688665","0,299689486","0,075883667","0,058368507","-0,088132599","-0,002797679","-0,005791577"
CSF1R,CD11,"-0,252677945","-0,11010783","0,327204964","0,223741901","-0,108623752","-0,092444992","0,154638915","-0,149204002","0,020378961","-0,116929369","0,857956349","0,132904303","-0,298673294"
EPHB3,CD8,"0,242377889","0,278540731","-0,264043515","-0,133416195","-0,142627632","0,39552061","-0,35379971","0,42896376","0,120028592","0,054981359","-0,128566068","0,072227663","0,050679977"
TRAK1,CD0,"0,28143465","-0,216060066","-0,162009151","0,140564817","0,150481745","-0,078707083","0,048504505","0,117202331","0,158099627","0,110047628","-0,21441246","-0,066897336","0,284753116"
PLCB1,CD13,"0,287888784","-0,167347748","-0,316325703","-0,270651829","0,4867724","-0,186282829","0,199668101","-0,099666673","-0,233280465","0,300357719","-0,341556314","-0,066387572","0,654150416"
RXFP3,CD2,"-0,000514805","0,510322552","-0,182729441","-0,01314937","-0,295017407","0,360429937","-0,377261176","0,262159888","0,046966849","-0,179352575","-0,001851511","0,098392056","-0,150718931"
NDN,CD10,"0,310594256","-0,36331819","-0,015187627","-0,292017286","0,556524448","-0,299861878","0,305676741","-0,174253937","-0,03618784","0,640241261","0,006737523","-0,218330841","0,452678838"
NTM,CD4,"0,087289785","-0,135775949","-0,051316665","0,265220651","-0,061621588","-0,00370988","-0,031681935","0,078573423","0,116204572","-0,050780488","-0,071516443","0,015983664","0,008669149"
TTC3,CD0,"0,337750138","-0,231360267","-0,208842873","-0,393320193","0,46374707","-0,156494092","0,154558823","-0,04665288","-0,112466983","0,409965936","-0,284389543","-0,156003351","0,515121343"
BRICD5,CD1,"0,632029034","0,085766652","-0,20085989","-0,211311124","-0,053355351","0,227718357","-0,354099395","0,534412403","0,522489711","0,342026992","-0,189993395","-0,012507892","0,237654904"
GALR2,CD0,"0,031037277","0,226345885","-0,104364774","-0,048033371","-0,082044788","0,416265232","-0,180264134","0,264440132","0,026412703","-0,031773359","-0,103540089","0,029356952","-0,023084229"
TSKU,CD2,"-0,021853256","0,448929075","-0,14848544","0,109091528","-0,361737684","0,362196227","-0,383430003","0,307305644","0,106607901","-0,23582379","0,10816789","0,251683955","-0,270894953"
ANXA2,CD12,"-0,19814045","0,046345205","0,00159799","0,262815613","-0,196645135","0,076708848","-0,037084168","0,02826713","0,052193855","-0,228387923","0,437804027","0,594019095","-0,295788569"
RGS6,CD0,"0,498690316","-0,039672103","-0,522787221","-0,501034112","0,379725954","-0,009088273","-0,132116185","0,158406389","-0,073836849","0,50982691","-0,22912923","0,018503737","0,595926416"
PAPPA,CD0,"0,012044786","0,301273115","-0,101698251","-0,031806245","-0,26125096","0,43605579","-0,313117701","0,332341921","0,095349865","-0,13344598","0,051694716","0,199987712","-0,16008888"
CCDC87,CD2,"-0,037007737","0,511025389","-0,244531555","-0,097577097","-0,242984235","0,305124809","-0,3690755","0,195684664","-0,095908968","-0,154073596","-0,055809345","0,090986667","-0,106637059"
C1orf116,CD2,"-0,033580906","0,413869908","-0,160594221","-0,012367393","-0,201437491","0,348025912","-0,287603997","0,217400768","-0,025419312","-0,111026551","0,007488431","0,038560294","-0,130279305"
CRIP2,CD1,"0,60845525","-0,194432202","-0,303851903","-0,215079678","0,249963953","-0,055075599","-0,099408519","0,264670231","0,321183229","0,524177737","-0,071576371","0,021972347","0,363662534"
DDX28,CD0,"0,287793976","-0,004033905","-0,076930588","-0,053299925","0,080947772","-0,062180334","-0,048696338","0,131268835","0,188294361","0,213268885","-0,04812029","0,000756948","0,125546946"
ACBD3,CD7,"-0,204903952","-0,427730198","0,216704625","0,139625907","0,498882311","-0,448250937","0,691168482","-0,507500782","-0,274915595","0,136247899","0,040761928","-0,122565354","0,19669303"
RRP7B,CD8,"0,219188104","0,037520727","-0,073397544","-0,066802786","-0,12665439","0,34115724","-0,250818089","0,388596949","0,227657955","0,072753798","-0,002627161","0,030492085","-0,030427004"
ALG12,CD0,"0,050070097","0,112293787","0,041032848","0,012428256","-0,24117111","0,32384605","-0,214232635","0,310062218","0,163572504","-0,120629817","0,022338653","0,06312392","-0,135960937"
LCK,CD2,"-0,106922257","0,508789708","-0,113865866","-0,011716077","-0,266928119","0,353011035","-0,321796059","0,180489755","-0,077910419","-0,201607457","0,008228226","0,123735773","-0,197695872"
COL18A1,CD12,"-0,082755071","0,169972729","0,134937339","0,165700749","-0,305871504","0,24140137","-0,164856876","0,211253101","0,236262569","-0,238070153","0,241377992","0,527511248","-0,306900478"
RBM10,CD0,"0,3337016","-0,193688409","0,100568226","0,063982002","-0,024430024","0,035886022","0,003301803","0,240703428","0,461637396","0,148862719","-0,066789511","0,070088793","0,096745475"
GPR97,CD2,"-0,012572355","0,536406064","-0,148226631","-0,041306343","-0,325820763","0,467235405","-0,394791269","0,348809083","0,082535082","-0,202726132","0,100150388","0,157285945","-0,219167852"
GLUD2,CD0,"0,080821218","-0,061532507","-0,053962019","-0,014570038","0,07189387","-0,129815327","0,011260208","-0,016991192","-0,025491934","0,071589644","-0,067601885","0,028853021","0,092758995"
RPL35A,CD0,"-0,013420478","-0,146331862","0,03911978","0,142051659","0,034367964","-0,001497879","0,082317764","0,045866157","0,110871272","0,05143674","0,188276796","0,132644117","-0,109573224"
RGS7,CD5,"0,405371131","-0,273175651","-0,415356198","-0,465485256","0,71629226","-0,252018438","0,24749387","-0,136074928","-0,273007522","0,608997037","-0,344603611","-0,121351739","0,76772171"
ZNF721,CD0,"-0,109109465","-0,204889941","0,053998242","0,045094947","0,262190518","-0,26368779","0,383846487","-0,286996318","-0,212732284","-0,002004577","-0,106329186","-0,137499877","0,129217299"
CEP63,CD0,"0,023272738","-0,387042865","0,104375463","-0,213221956","0,540475607","-0,386934547","0,462532913","-0,37183897","-0,21310886","0,392868116","-0,047683197","-0,116562094","0,351336228"
SRPR,CD0,"0,485617442","-0,292218945","-0,106139873","-0,298233436","0,381030463","-0,224289709","0,100565746","0,022718226","0,200885248","0,554457212","-0,104881223","-0,106775187","0,533736068"
EWSR1,CD0,"0,07996569","-0,26309082","0,211732759","0,118304016","0,153159621","-0,322772186","0,289805947","-0,141443671","0,16271298","0,052798175","-0,062529271","-0,018511354","0,078216377"
HMGN4,CD0,"-0,051548807","-0,259358898","-0,003387036","-0,06236276","0,486851798","-0,306563361","0,443501857","-0,319703356","-0,238669743","0,277932263","0,012802967","-0,032704327","0,238927482"
GJC1,CD0,"0,137146272","-0,030280995","0,006668641","0,016524862","-0,053421787","0,026121479","-0,031557442","0,142740324","0,218516762","-0,001683657","0,058326578","0,206243252","0,048194095"
SOX1,CD0,"0,100510834","0,066500546","-0,104183154","0,171452187","-0,065999865","0,186797423","-0,116394102","0,231873047","0,125290298","-0,007059823","0,069360076","0,115830869","-0,045181009"
MTA1,CD9,"0,387350251","-0,208186308","0,10970397","0,131757816","-0,074056946","-0,027228717","-0,035912402","0,31239149","0,584491809","0,055319555","-0,139125963","-0,004448526","0,041987717"
PYCR1,CD6,"0,086141341","0,47741778","-0,173113904","0,023029303","-0,384395812","0,502939872","-0,457614726","0,457909699","0,194565897","-0,189153577","-0,034099768","0,113380408","-0,213945133"
AP2A2,CD1,"0,807975055","-0,200287256","-0,330358793","-0,337904027","0,2976376","-0,049641009","-0,151197041","0,343738898","0,423352345","0,637808385","-0,257762824","-0,155784702","0,59510666"
SLC8A1,CD0,"0,282068866","-0,198834995","-0,17535161","-0,325785384","0,433707805","-0,223285244","0,184793609","-0,124419283","-0,097187759","0,3956151","-0,209199897","-0,246592737","0,53934706"
